;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
;;Mean number of distributions per year in the collection;"Assessment of germi6tion of the base sample; 1 being the best and 4 the worst";Calses de germinacion;Cantidad de semillas disonibles;Numero de inventario;Cava y Bolsa;Genus and species;Id ubicacion del centro de investigacion donde se encuentra;Years in the collection;Current age of the base sample used for regeneration
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL30403472;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403537;1501111;1;15;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/12/2011 0:00
BGVCOL30403943;1501112;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;16/12/2011 0:00
BGVCOL30403956;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;5/04/2002 0:00
BGVCOL30403957;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;5/04/2002 0:00
BGVCOL30403980;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;23/09/2014 0:00
BGVCOL30404058;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/03/2002 0:00
BGVCOL30404067;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/03/2002 0:00
BGVCOL30404076;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/03/2002 0:00
BGVCOL30404108;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;7/06/2002 0:00
BGVCOL30404144;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/12/2003 0:00
BGVCOL30404164;1501111;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;20/12/2011 0:00
BGVCOL30404181;1501311;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;16/09/2014 0:00
BGVCOL30404202;1501311;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;16/09/2014 0:00
BGVCOL30500762;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500762;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500763;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500763;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500764;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500764;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500765;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500765;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500766;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500766;1901112;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500767;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500767;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500768;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500768;1901112;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500769;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500769;1901112;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500770;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500770;1901112;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500771;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500771;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500772;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500772;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500772;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500772;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500773;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/02/2004 0:00
BGVCOL30500773;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500773;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500773;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;1/02/2004 0:00
BGVCOL30500774;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500774;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500775;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500775;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500776;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500776;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500777;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500777;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500778;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500778;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500779;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500779;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500780;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500780;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500781;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500781;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500782;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500782;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500783;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500783;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500784;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500784;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500785;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500785;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500786;1901113;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500786;1901113;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500787;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500787;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500788;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500788;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500789;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500789;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500790;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500790;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500791;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500791;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500792;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500792;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500792;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500793;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500793;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500794;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500794;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500795;1901312;1;1;2.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/09/2003 0:00
BGVCOL30500795;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500795;1901112;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500796;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500797;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500797;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500798;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500798;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500799;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500799;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500800;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500800;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500800;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500800;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500801;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500801;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500803;1901311;1;1;1.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/06/2003 0:00
BGVCOL30500803;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500803;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500804;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500804;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500805;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500805;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500806;1901311;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500806;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500806;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500807;1901311;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500807;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500807;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500808;1901311;1;1;3.0;3;;0°C B-1;Sorghum bicolor;45;0.0;13/07/2009 0:00
BGVCOL30500808;1901313;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500808;1901113;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500808;1901113;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;13/07/2009 0:00
BGVCOL30500809;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500809;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500810;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500810;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500811;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500811;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500812;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500812;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500813;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500813;1901111;1;14;2.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500813;1901111;1;14;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500814;1901311;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500814;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500814;1901112;1;14;1.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500815;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500815;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500815;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500816;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500816;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500817;1901311;1;1;2.0;3;;0°C B-1;Sorghum bicolor;45;0.0;12/02/2010 0:00
BGVCOL30500817;1901313;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500817;1901113;1;2;1.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500817;1901113;1;2;2.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/02/2010 0:00
BGVCOL30500818;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500818;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500818;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500818;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500819;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500819;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500820;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500820;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500821;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500821;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500822;1901311;1;1;3.0;3;;0°C B-1;Sorghum bicolor;45;0.0;17/07/2009 0:00
BGVCOL30500822;1901313;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500822;1901113;1;14;1.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500822;1901113;1;14;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/02/2010 0:00
BGVCOL30500823;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500823;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500824;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500824;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500824;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500825;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500825;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500826;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500826;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500827;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500827;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500828;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500828;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500828;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500828;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500829;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500829;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500830;1901311;1;1;2.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/02/2004 0:00
BGVCOL30500830;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/06/2003 0:00
BGVCOL30500830;1901312;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500830;1901111;1;14;2.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500830;1901111;1;14;1.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500833;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500833;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500834;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500834;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500834;1901111;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500835;1901312;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500835;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500835;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500836;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500836;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500837;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500838;1901311;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500838;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500838;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500839;1901311;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500840;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500840;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500841;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500841;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500842;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500842;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500843;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500843;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500844;1901112;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500844;1901112;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500845;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500845;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500846;1901311;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/06/2003 0:00
BGVCOL30500846;1901311;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500846;1901111;1;14;2.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500846;1901111;1;14;2.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500847;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500847;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500848;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500848;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500849;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500849;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500850;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500850;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500851;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500851;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500852;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500852;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500853;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500853;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500854;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500854;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500855;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;13/12/2019 0:00
BGVCOL30500855;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
BGVCOL30500856;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;13/12/2019 0:00
BGVCOL30500856;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500857;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;13/12/2019 0:00
BGVCOL30500857;1901112;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;1/04/2000 0:00
