,ARN,PATH,Use/yr,Estado de Disponibilidad,Germinacion,Cantidad de Semillas,Numero_De_Inventario,Cava,Especie,Id del Centro,Longevidad,Ultimo Monitoreo
1211,BGVCOL15061761,171840.0,2.8,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1212,BGVCOL15061761,171820.0,0.26,5,3.0,1,2.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1213,BGVCOL15061762,171840.0,6.67,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1214,BGVCOL15061762,171840.0,2.27,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1215,BGVCOL15061762,171840.0,4.57,5,3.0,3,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1216,BGVCOL15061762,171820.0,6.06,15,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1217,BGVCOL15061763,171840.0,3.96,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1218,BGVCOL15061763,171840.0,4.47,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1219,BGVCOL15061763,171840.0,3.75,5,3.0,2,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1220,BGVCOL15061763,171820.0,3.91,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1221,BGVCOL15061764,171840.0,6.51,15,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1222,BGVCOL15061764,171840.0,5.03,5,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1223,BGVCOL15061764,171840.0,2.3,5,3.0,3,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1224,BGVCOL15061764,171820.0,1.15,5,3.0,3,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1225,BGVCOL15061765,171840.0,3.39,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1226,BGVCOL15061765,171840.0,8.97,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1227,BGVCOL15061765,171840.0,6.54,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1228,BGVCOL15061765,171820.0,9.32,5,3.0,1,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1229,BGVCOL15061766,171840.0,4.44,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1230,BGVCOL15061766,171820.0,3.83,5,3.0,3,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1231,BGVCOL15061767,171840.0,6.62,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1232,BGVCOL15061767,171840.0,7.65,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1233,BGVCOL15061767,171840.0,2.88,5,3.0,3,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1234,BGVCOL15061767,171820.0,9.67,5,3.0,1,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1235,BGVCOL15061768,171840.0,2.1,15,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1236,BGVCOL15061768,171840.0,0.66,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1237,BGVCOL15061768,171840.0,0.67,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1238,BGVCOL15061768,171820.0,2.32,5,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1239,BGVCOL15061769,171840.0,9.91,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1240,BGVCOL15061769,171840.0,4.69,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1241,BGVCOL15061769,171840.0,9.53,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1242,BGVCOL15061769,171820.0,6.49,5,3.0,2,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1243,BGVCOL15061771,171840.0,1.53,15,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1244,BGVCOL15061771,171840.0,8.94,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1245,BGVCOL15061771,171820.0,1.04,15,1.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1246,BGVCOL15061772,171840.0,7.08,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1247,BGVCOL15061772,171840.0,9.39,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1248,BGVCOL15061772,171840.0,7.71,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1249,BGVCOL15061772,171820.0,3.0,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1250,BGVCOL15061773,171840.0,1.54,15,3.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1251,BGVCOL15061773,171840.0,2.63,5,2.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1252,BGVCOL15061773,171840.0,7.57,5,2.0,2,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1253,BGVCOL15061773,171820.0,5.69,15,3.0,3,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1254,BGVCOL15061776,171840.0,3.46,5,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1255,BGVCOL15061776,171840.0,4.28,5,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1256,BGVCOL15061777,171840.0,6.63,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1257,BGVCOL15061777,171840.0,3.93,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1258,BGVCOL15061777,171840.0,9.87,5,2.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1259,BGVCOL15061777,171820.0,4.48,15,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1260,BGVCOL15061778,171840.0,2.2,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1261,BGVCOL15061778,171840.0,8.63,5,1.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1262,BGVCOL15061778,171840.0,5.6,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1263,BGVCOL15061778,171820.0,3.97,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1264,BGVCOL15061784,171840.0,3.69,5,2.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1265,BGVCOL15061784,171840.0,0.42,5,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1266,BGVCOL15061784,171820.0,3.97,5,3.0,2,2.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1267,BGVCOL15061785,171840.0,3.02,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1268,BGVCOL15061785,171840.0,5.35,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1269,BGVCOL15061785,171840.0,9.14,5,3.0,2,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1270,BGVCOL15061785,171820.0,3.73,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1271,BGVCOL15061788,171840.0,2.07,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1272,BGVCOL15061788,171840.0,1.16,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1273,BGVCOL15061788,171840.0,9.41,5,3.0,3,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1274,BGVCOL15061788,171820.0,5.81,5,3.0,3,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1275,BGVCOL15061789,171840.0,7.45,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1276,BGVCOL15061789,171840.0,3.73,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1277,BGVCOL15061790,171840.0,0.08,5,2.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1278,BGVCOL15061790,171840.0,4.12,5,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1279,BGVCOL15061792,171840.0,4.14,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1280,BGVCOL15061792,171820.0,0.44,5,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1281,BGVCOL15061795,171840.0,2.24,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1282,BGVCOL15061795,171840.0,5.77,2,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1283,BGVCOL15061795,171820.0,8.13,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1284,BGVCOL15061795,171840.0,6.03,5,2.0,2,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,0.0,1.0
1285,BGVCOL15061797,171840.0,3.26,5,2.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1286,BGVCOL15061797,171840.0,4.01,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1287,BGVCOL15061797,171820.0,8.55,15,3.0,1,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1288,BGVCOL15061798,171840.0,0.08,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1289,BGVCOL15061799,171840.0,2.29,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1290,BGVCOL15061799,171840.0,2.66,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1291,BGVCOL15061799,171840.0,4.93,5,2.0,3,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1292,BGVCOL15061799,171820.0,2.12,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1293,BGVCOL15061800,171840.0,5.77,15,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1294,BGVCOL15061800,171840.0,1.84,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1295,BGVCOL15061800,171840.0,0.46,5,3.0,2,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1296,BGVCOL15061800,171820.0,2.63,5,3.0,2,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1297,BGVCOL15061801,171840.0,2.14,5,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1298,BGVCOL15061801,171840.0,1.01,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1299,BGVCOL15061801,171820.0,3.89,15,3.0,1,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1300,BGVCOL15061803,171840.0,6.53,13,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1301,BGVCOL15061803,171840.0,8.71,13,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1302,BGVCOL15061803,171840.0,5.3,13,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1303,BGVCOL15061806,171840.0,3.93,5,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1304,BGVCOL15061806,171840.0,3.63,5,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1305,BGVCOL15061808,171840.0,5.71,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1306,BGVCOL15061808,171840.0,0.07,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1307,BGVCOL15061808,171840.0,8.03,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1308,BGVCOL15061808,171820.0,6.21,5,3.0,2,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1309,BGVCOL15061810,171840.0,0.35,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1310,BGVCOL15061811,171840.0,2.02,13,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1311,BGVCOL15061811,171840.0,6.55,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1312,BGVCOL15061813,171840.0,1.31,5,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1313,BGVCOL15061814,171840.0,5.28,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1314,BGVCOL15061814,171840.0,3.89,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1315,BGVCOL15061814,171820.0,2.39,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1316,BGVCOL15061815,171840.0,2.44,5,1.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1317,BGVCOL15061826,171840.0,8.32,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1318,BGVCOL15061826,171840.0,7.27,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1319,BGVCOL15061893,171840.0,8.85,15,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1320,BGVCOL15061893,171840.0,0.69,5,1.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1321,BGVCOL15061894,171840.0,0.96,5,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1322,BGVCOL15061903,171840.0,4.81,15,3.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1323,BGVCOL15061903,171840.0,0.64,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1324,BGVCOL15061903,171820.0,0.84,15,3.0,3,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1325,BGVCOL15061904,171840.0,2.95,15,2.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1326,BGVCOL15061904,171840.0,3.01,5,2.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1327,BGVCOL15061904,171820.0,2.97,15,2.0,3,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1328,BGVCOL15061905,171840.0,1.86,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1329,BGVCOL15061905,171840.0,8.53,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1330,BGVCOL15061905,171820.0,3.66,15,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1331,BGVCOL15061906,171840.0,1.31,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1332,BGVCOL15061906,171840.0,2.22,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1333,BGVCOL15061906,171840.0,1.96,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1334,BGVCOL15061906,171820.0,1.33,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1335,BGVCOL15061907,171840.0,1.65,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1336,BGVCOL15061908,171840.0,1.48,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1337,BGVCOL15061908,171840.0,4.53,13,1.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1338,BGVCOL15061909,171840.0,6.34,5,2.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1339,BGVCOL15061910,171840.0,7.1,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1340,BGVCOL15061910,171840.0,1.11,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1341,BGVCOL15061911,171840.0,7.94,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1342,BGVCOL15061912,171840.0,2.39,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1343,BGVCOL15061912,171840.0,2.84,13,1.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1344,BGVCOL15061912,171820.0,9.52,15,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1345,BGVCOL15061916,171840.0,4.0,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1346,BGVCOL15061916,171820.0,3.91,15,3.0,2,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1347,BGVCOL15061917,171820.0,5.75,15,3.0,2,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1348,BGVCOL15061926,171840.0,3.97,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1349,BGVCOL15061927,171840.0,3.93,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1350,BGVCOL15061928,171840.0,0.74,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1351,BGVCOL15061928,171840.0,8.27,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1352,BGVCOL15061928,171820.0,3.29,15,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1353,BGVCOL15061929,171840.0,1.25,15,3.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1354,BGVCOL15061929,171840.0,1.66,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1355,BGVCOL15061929,171820.0,9.86,15,3.0,3,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1356,BGVCOL15061930,171840.0,8.82,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1357,BGVCOL15061931,171840.0,8.35,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1358,BGVCOL15061931,171840.0,1.4,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1359,BGVCOL15061932,171840.0,6.83,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1360,BGVCOL15061932,171840.0,6.04,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,0.0,1.0
1361,BGVCOL15061933,171840.0,4.87,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1362,BGVCOL15061934,171840.0,4.47,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1363,BGVCOL15061934,171840.0,0.22,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1364,BGVCOL15061934,171820.0,1.81,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1365,BGVCOL15061935,171840.0,4.22,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1366,BGVCOL15061935,171840.0,8.14,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1367,BGVCOL15061935,171820.0,7.84,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1368,BGVCOL15061936,171840.0,3.61,15,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1369,BGVCOL15061936,171840.0,8.91,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1370,BGVCOL15061937,171840.0,1.47,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1371,BGVCOL15061939,171840.0,6.2,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1372,BGVCOL15061939,171840.0,4.61,13,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1373,BGVCOL15061940,171820.0,6.38,15,3.0,2,2.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1374,BGVCOL15061940,171820.0,6.33,15,3.0,2,2.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1375,BGVCOL15061941,171840.0,8.82,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1376,BGVCOL15061942,171840.0,8.12,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1377,BGVCOL15061942,171840.0,1.31,13,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1378,BGVCOL15061942,171820.0,6.25,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1379,BGVCOL15061943,171840.0,1.81,13,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1380,BGVCOL15061943,171840.0,2.73,13,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1381,BGVCOL15061944,171840.0,7.28,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1382,BGVCOL15061944,171840.0,2.95,13,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1383,BGVCOL15061945,171840.0,7.16,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1384,BGVCOL15061946,171840.0,5.54,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1385,BGVCOL15061946,171840.0,1.87,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1386,BGVCOL15061946,171820.0,3.47,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1387,BGVCOL15061947,171840.0,7.88,5,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1388,BGVCOL15061947,171840.0,0.71,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1389,BGVCOL15061948,171840.0,9.23,13,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1390,BGVCOL15061948,171840.0,7.06,13,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1391,BGVCOL15061949,171840.0,0.81,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1392,BGVCOL15061949,171840.0,6.49,5,1.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1393,BGVCOL15061951,171840.0,6.53,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1394,BGVCOL15061951,171820.0,3.96,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1395,BGVCOL15061952,171840.0,3.44,15,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1396,BGVCOL15061952,171840.0,8.6,13,1.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1397,BGVCOL15061953,171840.0,0.8,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1398,BGVCOL15061953,171840.0,2.63,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1399,BGVCOL15061953,171820.0,9.4,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1400,BGVCOL15061954,171840.0,9.25,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1401,BGVCOL15061954,171840.0,4.8,5,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1402,BGVCOL15061954,171820.0,3.76,15,3.0,2,2.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1403,BGVCOL15061956,171840.0,2.74,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1404,BGVCOL15061956,171840.0,6.61,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1405,BGVCOL15061956,171840.0,7.27,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
1406,BGVCOL15061956,171820.0,8.42,15,2.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
1407,BGVCOL15061957,171840.0,4.38,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
