;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL11030892;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030893;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030893;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030894;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030894;1001030101;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030894;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030895;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030895;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030896;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030896;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030898;1001030101;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030898;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030899;1001030102;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030899;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030899;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030899;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030900;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030900;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030901;1001030101;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030901;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030902;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030902;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030903;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030903;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030904;1001030102;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030904;1001030101;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030904;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030905;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030906;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030906;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030907;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030907;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030909;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030909;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030910;1001030101;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030910;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030911;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030911;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030912;1001030102;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030912;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030912;1001030101;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030912;1001010102;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030914;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030915;1001030102;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030915;1001010102;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030916;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030916;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030916;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030916;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030917;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030917;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030919;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030919;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030920;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030921;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2015 0:00
BGVCOL11030921;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030922;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030922;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030923;1001030101;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030923;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030924;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030924;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030925;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030925;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030926;1001030102;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030926;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030926;1001010102;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030927;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030928;1001030101;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030929;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;6/01/2015 0:00
BGVCOL11030929;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030930;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030931;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030931;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030932;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030932;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030933;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030933;1001030101;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030933;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030934;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030934;1001010102;5;7;1.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030935;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030936;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030937;1001030101;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030938;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030939;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030940;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030941;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030941;1001010102;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030942;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030942;1001010102;5;7;1.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030943;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030944;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030945;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030945;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030946;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030946;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030947;1001030102;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030947;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030947;1001030101;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030947;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030948;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030948;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030949;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030950;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030950;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030951;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030952;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030952;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030953;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030953;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030954;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030954;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030954;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030955;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030956;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030956;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030957;1001030101;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030957;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030958;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030958;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030959;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030960;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030960;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030961;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030961;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030962;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030962;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030962;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030963;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030963;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030964;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030964;1001010101;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030965;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030965;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030966;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030967;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030968;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030969;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030969;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030970;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030971;1001030101;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030971;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030972;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030972;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030973;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030974;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030974;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030975;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030975;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030976;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030976;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030977;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030977;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030978;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030978;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030979;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030980;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030980;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030981;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030982;1001030101;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030982;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030982;1001010102;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030983;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030983;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030984;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030984;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030985;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030985;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030985;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030985;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030986;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030987;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030987;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030988;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030988;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030989;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030990;1001030101;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030990;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030990;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030991;1001030101;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2015 0:00
BGVCOL11030991;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2015 0:00
BGVCOL11030991;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11030992;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030993;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030993;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11030994;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030995;1001030101;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030996;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030996;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030997;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030998;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030999;1001030101;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11030999;1001010102;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031000;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031001;1001030101;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031002;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031002;1001010102;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031003;1001030102;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031004;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031004;1001010102;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031006;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11031006;1001010102;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031008;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031008;1001010102;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031009;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031009;1001010102;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031010;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11031010;1001010102;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031011;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031011;1001010102;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031013;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031013;1001010102;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031014;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031014;1001010102;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031015;1001030102;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031015;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11031015;1001010102;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031016;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031016;1001010102;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031017;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/09/2001 0:00
BGVCOL11031017;1001010102;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031018;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031018;1001010102;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031019;1001030101;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031019;1001010102;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031020;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031020;1001010102;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031021;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031021;1001010102;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031022;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031022;1001010102;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031023;1001030101;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031023;1001010102;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031024;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031024;1001010102;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031025;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;23/08/2012 0:00
BGVCOL11031025;1001010102;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031026;1001030101;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11031026;1001030101;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031026;1001010102;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031027;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031027;1001010102;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
BGVCOL11031028;1001030101;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11031028;1001010102;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;7/01/2015 0:00
